scooter_id,xcoordinate,ycoordinate,power_level
4701,0.224233618,0.126692309,2
4702,0.227953449,0.139377396,2
4703,0.222454277,0.121778503,2
4704,0.225371035,0.114878765,3
4705,0.20960534,0.142246601,0
4706,0.206957765,0.1394649,2
4707,0.227776483,0.14196976,1
4708,0.239421675,0.139015474,2
4709,0.231225872,0.124030967,0
4710,0.233518775,0.13782344,1
4711,0.215067798,0.129810858,1
4712,0.219921762,0.140665723,3
4713,0.243183794,0.125471162,0
4714,0.223383094,0.132337813,1
4715,0.22239398,0.130078718,0
4716,0.227739362,0.148800361,4
4717,0.224323554,0.121172776,0
4718,0.21692502,0.129863436,0
4719,0.243955314,0.133902333,1
4720,0.235835976,0.120091162,3
4721,0.226328383,0.120556583,0
4722,0.227208252,0.124974668,2
4723,0.228297168,0.157993106,5
4724,0.218797986,0.140738241,3
4725,0.232619457,0.118741408,4
4726,0.230670612,0.125256308,1
4727,0.228870127,0.13618065,3
4728,0.228916878,0.14299718,5
4729,0.21663211,0.136789184,4
4730,0.216852293,0.12364889,2
4731,0.237442075,0.133922673,4
4732,0.227464075,0.144609619,4
4733,0.231485328,0.127754601,5
4734,0.227933448,0.1439176,0
4735,0.231767345,0.116933392,1
4736,0.208825389,0.13642915,4
4737,0.22788093,0.125318855,0
4738,0.214602322,0.128909213,2
4739,0.204782229,0.130675223,0
4740,0.237363794,0.136408725,0
4741,0.236367256,0.137311381,0
4742,0.226707713,0.149785663,5
4743,0.230208898,0.128697524,3
4744,0.247431909,0.124452287,0
4745,0.22161981,0.139553698,1
4746,0.22742256,0.131438971,0
4747,0.230425617,0.146293744,2
4748,0.217983772,0.136088171,4
4749,0.225862088,0.136279076,0
4750,0.238876803,0.126604838,3
4751,0.216631664,0.137881979,0
4752,0.226112294,0.125449461,3
4753,0.218953132,0.12186335,3
4754,0.238601902,0.102476029,3
4755,0.224842781,0.132704396,3
4756,0.234279579,0.149648669,4
4757,0.236296121,0.131547691,4
4758,0.209391586,0.140148389,2
4759,0.235500309,0.132002965,5
4760,0.23270136,0.126876316,5
4761,0.221642063,0.140466774,5
4762,0.21771368,0.118615762,4
4763,0.220395864,0.121667391,1
4764,0.227447604,0.153452557,2
4765,0.230628893,0.132268527,2
4766,0.221296227,0.144590041,5
4767,0.210653443,0.135793047,0
4768,0.225567086,0.148728721,1
4769,0.238672323,0.119886644,5
4770,0.234602052,0.143304609,2
4771,0.233250734,0.138087519,3
4772,0.22050514,0.107257973,4
4773,0.23285277,0.121418965,0
4774,0.219191362,0.139451308,1
4775,0.236113441,0.129621293,4
4776,0.23245011,0.127213101,1
4777,0.238414848,0.129575366,0
4778,0.220368257,0.132591654,3
4779,0.22948765,0.128557239,0
4780,0.221087223,0.134705404,5
4781,0.22037041,0.122948604,0
4782,0.231772646,0.139368126,5
4783,0.223016217,0.129413297,4
4784,0.213394073,0.127638107,4
4785,0.229511624,0.136240663,0
4786,0.22222949,0.124711746,5
4787,0.22107062,0.136635078,0
4788,0.245220029,0.11523172,4
4789,0.22667068,0.129850262,2
4790,0.221064527,0.137918137,2
4791,0.217017866,0.128765819,1
4792,0.230252144,0.125029716,3
4793,0.225261344,0.138857159,0
4794,0.215073457,0.134133015,4
4795,0.227755325,0.111107969,4
4796,0.220985167,0.118558929,3
4797,0.227912579,0.127823674,1
4798,0.214134807,0.127757851,3
4799,0.232274353,0.125662453,5
4800,0.218993907,0.132469481,0
4801,0.220054494,0.12534192,2
4802,0.228173092,0.132030319,2
4803,0.209972248,0.133135303,4
4804,0.229932066,0.13750515,1
4805,0.208788368,0.137542178,0
4806,0.219138862,0.133784922,2
4807,0.232116293,0.137147231,0
4808,0.223658136,0.133782228,3
4809,0.228586234,0.133977947,5
4810,0.226454989,0.132550511,1
4811,0.2252481,0.131277145,4
4812,0.213515148,0.123682488,5
4813,0.237063321,0.121848442,3
4814,0.254794757,0.135479384,1
4815,0.253444438,0.13308531,2
4816,0.222870463,0.135377649,1
4817,0.224462315,0.138696304,2
4818,0.233784099,0.111966376,1
4819,0.224823459,0.120417919,5
4820,0.24580331,0.137643993,1
4821,0.220183419,0.143868861,5
4822,0.244103553,0.129811909,5
4823,0.21489009,0.125637597,0
4824,0.202298495,0.142423529,3
4825,0.229186552,0.119912484,4
4826,0.229062546,0.139960655,2
4827,0.231188112,0.142543519,0
4828,0.213355109,0.140421663,2
4829,0.217999389,0.141743976,5
4830,0.226036851,0.133866995,3
4831,0.215904162,0.140413029,4
4832,0.221711727,0.136524433,5
4833,0.213513784,0.146735609,0
4834,0.213776764,0.129618105,5
4835,0.218145523,0.142725694,5
4836,0.213373461,0.140888845,4
4837,0.219571408,0.134873113,2
4838,0.230354411,0.119632948,3
4839,0.234725216,0.143247496,3
4840,0.219605281,0.125701652,2
4841,0.21711897,0.132018788,1
4842,0.225537933,0.135550311,2
4843,0.241964172,0.130742552,5
4844,0.21648632,0.137897655,4
4845,0.243075851,0.145650644,4
4846,0.221820333,0.140654937,2
4847,0.23006804,0.143047254,3
4848,0.234938289,0.131304422,4
4849,0.226122013,0.121413945,5
4850,0.226797763,0.137375867,5
4851,0.223561079,0.118201837,4
4852,0.219930368,0.138398442,2
4853,0.237593525,0.141661127,5
4854,0.220260173,0.143632659,4
4855,0.23079219,0.141587814,4
4856,0.224758875,0.12790903,1
4857,0.212450279,0.124503562,1
4858,0.220884993,0.115156764,4
4859,0.214794802,0.132894718,1
4860,0.229393709,0.132915968,0
4861,0.228360403,0.137523216,2
4862,0.221197943,0.135804559,5
4863,0.244913463,0.136411761,1
4864,0.224238622,0.13536319,1
4865,0.218086844,0.143013685,0
4866,0.225392271,0.124294989,5
4867,0.244667268,0.115867738,1
4868,0.229520489,0.125369915,4
4869,0.217953958,0.141240382,5
4870,0.222732203,0.147337313,4
4871,0.234841137,0.128177015,3
4872,0.230260318,0.12965154,5
4873,0.215795748,0.143213828,1
4874,0.223028783,0.122242195,3
4875,0.206528912,0.129374631,4
4876,0.224686359,0.136870333,4
4877,0.226038676,0.123881699,3
4878,0.240724448,0.137853976,2
4879,0.200669079,0.125101727,2
4880,0.241080632,0.129145086,5
4881,0.218725664,0.128302852,2
4882,0.198608757,0.156361234,2
4883,0.218057419,0.135802042,3
4884,0.215363669,0.13963166,3
4885,0.224263621,0.123425411,1
4886,0.202821505,0.137319483,0
4887,0.222627861,0.118887968,2
4888,0.233883978,0.121246493,4
4889,0.223023896,0.119014902,2
4890,0.225277013,0.126620273,5
4891,0.224393057,0.137035078,2
4892,0.226345629,0.127105934,4
4893,0.225765909,0.135959579,4
4894,0.197266946,0.140887864,0
4895,0.214059174,0.135320726,5
4896,0.226762356,0.118293913,2
4897,0.221298451,0.124872161,0
4898,0.216944939,0.111435441,1
4899,0.220427931,0.152674111,0
4900,0.212431475,0.126834112,2
4901,0.230230005,0.124414303,3
4902,0.233205778,0.131403846,0
4903,0.212551046,0.143129684,0
4904,0.222666584,0.126345057,5
4905,0.216530479,0.128214836,1
4906,0.230871158,0.1540317,5
4907,0.229808861,0.137226925,1
4908,0.222785467,0.12011172,2
4909,0.228788004,0.134049318,0
4910,0.244126723,0.143665114,3
4911,0.213867421,0.133788237,2
4912,0.233810053,0.12715874,0
4913,0.238281404,0.111180016,2
4914,0.231304832,0.140809138,4
4915,0.218611834,0.13598726,2
4916,0.226161628,0.127437966,3
4917,0.213084033,0.124687151,1
4918,0.226776139,0.135496671,4
4919,0.207335154,0.141908054,1
4920,0.228466439,0.127971066,0
4921,0.231514794,0.135698836,2
4922,0.216258428,0.127718402,4
4923,0.222602474,0.137328539,5
4924,0.22427669,0.132130866,0
4925,0.218556614,0.130354002,4
4926,0.213455294,0.14067122,5
4927,0.214873174,0.134161114,1
4928,0.226698443,0.118508071,5
4929,0.216191334,0.134389791,3
4930,0.232399487,0.145045703,5
4931,0.23498544,0.1282515,0
4932,0.235337519,0.128260834,2
4933,0.234476995,0.12646595,5
4934,0.243527361,0.144046995,2
4935,0.225844126,0.134680388,1
4936,0.233040979,0.134147217,0
4937,0.235324965,0.145628026,3
4938,0.228035486,0.139303125,4
4939,0.227324307,0.133123482,1
4940,0.219223439,0.138734769,2
4941,0.221821006,0.131555097,3
4942,0.225043428,0.129877487,2
4943,0.211489829,0.133401878,2
4944,0.230323652,0.120321316,1
4945,0.20703156,0.121321919,1
4946,0.223871696,0.134079372,1
4947,0.212831459,0.12378744,2
4948,0.21339363,0.144814879,3
4949,0.231368447,0.13890562,2
4950,0.224713979,0.129199631,4
4951,0.219451237,0.141380948,0
4952,0.217287945,0.118931921,4
4953,0.216616811,0.104107902,2
4954,0.214929166,0.137522669,5
4955,0.230752856,0.136762677,1
4956,0.224704629,0.12328603,5
4957,0.223739934,0.118524827,0
4958,0.223284584,0.135056021,1
4959,0.206702005,0.132892121,2
4960,0.243643317,0.119363136,3
4961,0.216641651,0.134433697,0
4962,0.247858298,0.127148675,5
4963,0.221408289,0.12764893,5
4964,0.228544099,0.140015421,5
4965,0.234322692,0.116675443,3
4966,0.218215473,0.139055195,5
4967,0.218496012,0.131045109,3
4968,0.229141489,0.136835579,5
4969,0.234308637,0.144332963,4
4970,0.211107457,0.133487388,3
4971,0.211488816,0.116472007,1
4972,0.220800385,0.127252147,1
4973,0.22826635,0.13060637,4
4974,0.231203015,0.123018643,0
4975,0.218017035,0.138769114,5
4976,0.222763435,0.124370011,1
4977,0.211342713,0.139814947,3
4978,0.224167265,0.140462549,5
4979,0.228521177,0.12425008,0
4980,0.227612774,0.144626035,2
4981,0.229261491,0.148359274,4
4982,0.237897512,0.127346865,5
4983,0.236777743,0.130934053,5
4984,0.218010596,0.130882143,5
4985,0.222194301,0.127214085,0
4986,0.225198423,0.142871725,0
4987,0.249540507,0.122123347,2
4988,0.228762485,0.142063399,1
4989,0.221998992,0.120139063,4
4990,0.219779139,0.136784823,1
4991,0.230516326,0.136654747,5
4992,0.217641239,0.122842956,1
4993,0.231852367,0.123798059,2
4994,0.219106686,0.110604866,2
4995,0.210585055,0.117019824,5
4996,0.245893353,0.123482576,1
4997,0.229157213,0.137417031,4
4998,0.217357003,0.135024061,5
4999,0.226203758,0.12130855,1
5000,0.231038131,0.126489426,4
5001,0.211584487,0.134531359,3
5002,0.233267982,0.125013447,2
5003,0.232643805,0.14065455,5
5004,0.240431583,0.134350871,1
5005,0.219936312,0.126296091,1
5006,0.222415777,0.133684668,5
5007,0.21860578,0.140098639,1
5008,0.232032604,0.127586972,2
5009,0.222790814,0.128045517,3
5010,0.223705831,0.12588973,2
5011,0.221455978,0.120654068,4
5012,0.228989467,0.13564057,3
5013,0.233750378,0.130469262,0
5014,0.230258857,0.125172862,0
5015,0.218704575,0.127131198,1
5016,0.231681975,0.135898176,4
5017,0.211362831,0.126094772,3
5018,0.230585105,0.151436844,5
5019,0.245905715,0.126435107,5
5020,0.224427345,0.13380211,2
5021,0.237189914,0.132412232,4
5022,0.216789569,0.12884209,2
5023,0.233341038,0.129451384,4
5024,0.217479307,0.112921045,0
5025,0.202220244,0.136603059,5
5026,0.227712721,0.122721897,1
5027,0.228091977,0.146378204,3
5028,0.232900977,0.118867997,4
5029,0.22752977,0.113796869,0
5030,0.204624082,0.12087582,0
5031,0.217767658,0.129048687,0
5032,0.218045515,0.132325102,0
5033,0.220042888,0.144930673,1
5034,0.222465636,0.133669323,4
5035,0.234570673,0.125328684,1
5036,0.226920722,0.142735361,1
5037,0.218698149,0.138001604,4
5038,0.230734829,0.138287516,2
5039,0.22211953,0.1136351,2
5040,0.240841431,0.138144968,5
5041,0.211322956,0.14260307,2
5042,0.242510306,0.138390148,1
5043,0.217018871,0.109480578,3
5044,0.227154428,0.137657486,1
5045,0.21684411,0.120339194,4
5046,0.229286088,0.144657185,0
5047,0.230573111,0.14094586,2
5048,0.233258299,0.138780714,3
5049,0.2356601,0.13215044,3
5050,0.233621205,0.139089365,3
5051,0.209542465,0.140230398,4
5052,0.211960537,0.130075306,1
5053,0.221895529,0.120889735,3
5054,0.232509676,0.129363799,3
5055,0.239686876,0.125872367,5
5056,0.229640543,0.13437697,4
5057,0.216797338,0.150427686,5
5058,0.232842723,0.138537018,2
5059,0.221321912,0.138672829,0
5060,0.222302387,0.13835124,0
5061,0.239663949,0.128686105,5
5062,0.232903106,0.112985636,0
5063,0.252711462,0.131661195,3
5064,0.20787935,0.140794495,5
5065,0.226166152,0.136004814,5
5066,0.230571117,0.124052299,2
5067,0.23001754,0.105023702,5
5068,0.239954199,0.14121662,3
5069,0.24130378,0.124714299,2
5070,0.235800058,0.114496303,0
5071,0.222267962,0.137310222,2
5072,0.212047056,0.126298894,1
5073,0.219201613,0.142331218,1
5074,0.224898818,0.128302156,3
5075,0.228162484,0.116001296,5
5076,0.224870339,0.121021659,5
5077,0.219020036,0.12942122,4
5078,0.234613853,0.134546466,4
5079,0.231766038,0.12542719,2
5080,0.24407236,0.129319039,3
5081,0.21176784,0.121907127,4
5082,0.221255862,0.142234298,5
5083,0.201923551,0.125837336,3
5084,0.232849966,0.136878244,0
5085,0.237392561,0.141532959,2
5086,0.217017701,0.131573016,1
5087,0.224210183,0.13173064,3
5088,0.229975588,0.143175138,5
5089,0.215906522,0.124169564,1
5090,0.209385355,0.150076067,1
5091,0.231574305,0.114198711,2
5092,0.225124576,0.134566734,1
5093,0.242701994,0.137046023,0
5094,0.239216665,0.126279708,4
5095,0.235975085,0.131432746,3
5096,0.222798272,0.112313411,0
5097,0.2277726,0.120458187,3
5098,0.216441062,0.126352771,2
5099,0.218945956,0.133686492,3
5100,0.240412122,0.119491005,1
5101,0.228375812,0.135720228,5
5102,0.231867459,0.137294587,0
5103,0.207688631,0.129664582,4
5104,0.233397492,0.145090121,3
5105,0.216065493,0.128973074,0
5106,0.237109731,0.136710648,4
5107,0.230649843,0.126010262,4
5108,0.215691599,0.125856493,2
5109,0.224852976,0.126680605,5
5110,0.226761661,0.132907247,2
5111,0.219971306,0.113126113,3
5112,0.22678673,0.143920949,2
5113,0.227285012,0.117759809,5
5114,0.218705116,0.144604412,4
5115,0.21980811,0.127086547,0
5116,0.222062558,0.131003131,2
5117,0.21891812,0.134835772,2
5118,0.228237016,0.138013345,1
5119,0.22901551,0.118468393,2
5120,0.206922701,0.122369265,2
5121,0.22335975,0.125900193,3
5122,0.216287661,0.125711272,4
5123,0.212670265,0.148307094,1
5124,0.21477776,0.122150139,3
5125,0.225508995,0.12212883,1
5126,0.237371802,0.124959837,1
5127,0.244524867,0.118382536,5
5128,0.220660289,0.137638483,3
5129,0.223957161,0.127509909,1
5130,0.215376127,0.130366491,3
5131,0.218870533,0.124199528,4
5132,0.212374345,0.13557905,5
5133,0.22499202,0.131750043,5
5134,0.235147992,0.134057271,2
5135,0.234383624,0.136887942,1
5136,0.216852478,0.13804338,0
5137,0.207292829,0.142940065,3
5138,0.228997397,0.139529189,2
5139,0.216082659,0.13035096,4
5140,0.24418782,0.134739493,3
5141,0.220255685,0.125235708,5
5142,0.239094898,0.130558659,4
5143,0.226079645,0.130731169,5
5144,0.241963266,0.15058419,5
5145,0.219604208,0.122611554,5
5146,0.22555114,0.127794197,0
5147,0.218779093,0.137775104,5
5148,0.242400758,0.123226117,3
5149,0.240435496,0.134064503,5
5150,0.227253,0.132081881,2
5151,0.225847456,0.138608956,3
5152,0.209774001,0.13636972,0
5153,0.223801703,0.122785581,3
5154,0.226926756,0.137174037,2
5155,0.248158925,0.133351472,5
5156,0.213491595,0.142082063,3
5157,0.237427734,0.115594619,3
5158,0.233073465,0.138731657,3
5159,0.228220091,0.136430522,4
5160,0.237283068,0.127479693,2
5161,0.230602676,0.132300764,5
5162,0.213414468,0.129140097,3
5163,0.22107557,0.124017737,4
5164,0.225906866,0.124440615,0
5165,0.219032028,0.155662572,0
5166,0.227092166,0.129442905,5
5167,0.225921754,0.140933918,3
5168,0.225052735,0.125716629,2
5169,0.225157297,0.141927791,0
5170,0.232812794,0.150818986,4
5171,0.223573505,0.138195933,5
5172,0.222857058,0.126001467,3
5173,0.223781642,0.14039838,2
5174,0.244775424,0.124470974,0
5175,0.228757914,0.136218742,2
5176,0.234216396,0.136608253,3
5177,0.235978224,0.149123587,2
5178,0.217060555,0.14370571,0
5179,0.225830464,0.12273301,2
5180,0.20031794,0.130950589,4
5181,0.224908503,0.12864125,5
5182,0.20763479,0.102355136,2
5183,0.236326047,0.131310107,1
5184,0.221803385,0.128975191,5
5185,0.222464496,0.132313993,0
5186,0.233670848,0.130703742,2
5187,0.222733694,0.127842545,5
5188,0.20247277,0.142229855,1
5189,0.231582886,0.139063094,2
5190,0.219795307,0.110603242,1
5191,0.219357043,0.131296923,2
5192,0.231304825,0.138552316,0
5193,0.203406135,0.12745594,2
5194,0.221723493,0.120308884,2
5195,0.231188336,0.127905578,2
5196,0.229842319,0.125048083,4
5197,0.242645502,0.164260541,1
5198,0.214825615,0.12397469,1
5199,0.219009928,0.121790917,1
5200,0.236767118,0.12797564,0
5201,0.231902064,0.133053891,0
5202,0.250159729,0.15008455,1
5203,0.245085786,0.140250618,0
5204,0.22485763,0.126515272,2
5205,0.246484312,0.129497987,0
5206,0.229892567,0.130894897,0
5207,0.230489274,0.110245589,1
5208,0.213549126,0.134305615,4
5209,0.214110855,0.115939626,2
5210,0.225707568,0.135540298,4
5211,0.219943985,0.127089528,0
5212,0.224396886,0.118017022,0
5213,0.237586697,0.131275849,3
5214,0.216175575,0.1483063,3
5215,0.200694958,0.127516958,1
5216,0.236495958,0.132211744,2
5217,0.216812739,0.131910505,1
5218,0.226898043,0.135525134,4
5219,0.221139393,0.10912876,2
5220,0.22707975,0.136886678,2
5221,0.219326842,0.148952056,2
5222,0.219264954,0.129516127,0
5223,0.222061539,0.11650189,5
5224,0.231540964,0.140367544,5
5225,0.210569959,0.145695415,0
5226,0.23638962,0.111041458,1
5227,0.221852215,0.12185418,2
5228,0.245676559,0.135733516,4
5229,0.23499162,0.152385704,2
5230,0.233549657,0.143255525,5
5231,0.236032062,0.143223729,4
5232,0.230781813,0.139797281,2
5233,0.219572219,0.126595923,4
5234,0.231451935,0.123651054,2
5235,0.208667826,0.142409738,2
5236,0.23072893,0.13619941,1
5237,0.221237975,0.139948129,4
5238,0.229744075,0.118508119,4
5239,0.219370383,0.137985608,0
5240,0.239548693,0.129904412,2
5241,0.223748614,0.125648208,2
5242,0.21864035,0.127196217,3
5243,0.208695857,0.12709128,2
5244,0.231267035,0.115770932,0
5245,0.238128832,0.113378629,0
5246,0.223843153,0.126121546,3
5247,0.233581188,0.131083524,2
5248,0.225655047,0.138259251,0
5249,0.224818613,0.144329352,5
5250,0.224026068,0.124884013,4
5251,0.214023691,0.129211485,4
5252,0.208645685,0.130849261,2
5253,0.230629258,0.118630304,5
5254,0.239691665,0.112865241,0
5255,0.230895301,0.12969342,5
5256,0.236419715,0.12825013,5
5257,0.217238109,0.13960975,3
5258,0.237649978,0.143582978,4
5259,0.224244237,0.130294176,4
5260,0.240420786,0.138617471,4
5261,0.232583075,0.133090723,0
5262,0.222604608,0.143139935,2
5263,0.228208363,0.116709541,3
5264,0.223359519,0.122915507,3
5265,0.227339736,0.139251288,4
5266,0.207001773,0.12020854,5
5267,0.226950818,0.143709286,5
5268,0.231524467,0.1369251,4
5269,0.217177689,0.13586443,3
5270,0.210994343,0.111698748,5
5271,0.24535251,0.120644757,4
5272,0.226636538,0.141647057,2
5273,0.214215159,0.13846271,3
5274,0.21743593,0.135449308,3
5275,0.224927155,0.141732708,3
5276,0.208150839,0.133602217,4
5277,0.23336529,0.130845089,0
5278,0.246182677,0.114897874,4
5279,0.228671751,0.127460773,1
5280,0.225888509,0.135695177,4
5281,0.225632925,0.128340108,2
5282,0.222247315,0.135572548,0
5283,0.2266772,0.144468885,0
5284,0.218133817,0.116258711,3
5285,0.209632064,0.144210222,5
5286,0.226525194,0.133525368,4
5287,0.232964332,0.14131252,1
5288,0.226389899,0.126185988,3
5289,0.209325448,0.121276464,5
5290,0.224160816,0.130227873,4
5291,0.219781232,0.114721964,1
5292,0.230252434,0.136228141,4
5293,0.23484168,0.121649677,5
5294,0.21354669,0.13984879,1
5295,0.230562615,0.144665662,3
5296,0.22291142,0.136317708,1
5297,0.223437055,0.137010609,0
5298,0.221857582,0.145153909,0
5299,0.217977168,0.129200515,3
5300,0.229590348,0.131929668,2
5301,0.219203899,0.12950573,5
5302,0.23199261,0.141786886,4
5303,0.224793921,0.135324996,5
5304,0.224408354,0.13160367,4
5305,0.220065207,0.145169397,2
5306,0.223655847,0.137101909,1
5307,0.238353681,0.127551549,1
5308,0.230509801,0.131324239,0
5309,0.238594048,0.135451,0
5310,0.231567664,0.114688857,0
5311,0.221562964,0.132925789,1
5312,0.220537761,0.141560251,3
5313,0.217655132,0.140275252,1
5314,0.217922519,0.141128105,5
5315,0.232883137,0.132548939,2
5316,0.233029092,0.127355384,2
5317,0.227272373,0.109400855,1
5318,0.217867653,0.12474026,4
5319,0.224316658,0.130214837,5
5320,0.241398398,0.123117293,1
5321,0.230766741,0.127952133,1
5322,0.229711488,0.120866979,4
5323,0.230856914,0.141890486,2
5324,0.231960077,0.133561354,5
5325,0.234602226,0.124728301,5
5326,0.225955684,0.122740299,0
5327,0.213557846,0.118423278,3
5328,0.237645612,0.124097188,5
5329,0.226423029,0.130295704,1
5330,0.231090581,0.131428009,3
5331,0.239984662,0.148193511,2
5332,0.23618575,0.125865017,5
5333,0.224796512,0.119838891,0
5334,0.218429064,0.138096277,0
5335,0.22530102,0.114862727,0
5336,0.223888725,0.140786219,4
5337,0.231757659,0.136959529,2
5338,0.236897753,0.132727433,1
5339,0.202560818,0.138299081,1
5340,0.212372602,0.142058337,5
5341,0.223858818,0.130888491,2
5342,0.232857014,0.139430515,0
5343,0.217375071,0.13083782,3
5344,0.227828111,0.117592918,1
5345,0.217383819,0.151002275,3
5346,0.231454488,0.14345905,4
5347,0.214071131,0.131882088,1
5348,0.229787597,0.142917863,5
5349,0.223374384,0.120590862,4
5350,0.221723888,0.117884949,2
5351,0.234559998,0.134704515,0
5352,0.236364236,0.141007305,0
5353,0.220664133,0.121915937,3
5354,0.228819742,0.142599251,1
5355,0.210233452,0.144929958,2
5356,0.228023414,0.157605066,4
5357,0.21808948,0.146221712,4
5358,0.220064255,0.129420981,2
5359,0.215797186,0.128209294,0
5360,0.22245034,0.14880827,5
5361,0.231698324,0.123421097,0
5362,0.234187723,0.12461499,5
5363,0.219262787,0.122791879,2
5364,0.229834829,0.129477602,1
5365,0.232421842,0.113663455,2
5366,0.223705828,0.122271957,4
5367,0.21720293,0.144240728,4
5368,0.222177198,0.15018286,2
5369,0.207731051,0.140535177,0
5370,0.229014042,0.114700465,0
5371,0.229358446,0.129473564,3
5372,0.231245159,0.132065158,3
5373,0.22301624,0.129887425,1
5374,0.225983441,0.129127262,1
5375,0.231491013,0.136251682,0
5376,0.226758666,0.121995269,5
5377,0.219079938,0.142424259,4
5378,0.224403544,0.122380343,2
5379,0.246716062,0.134288296,4
5380,0.236183247,0.121475445,5
5381,0.227116924,0.126751315,0
5382,0.222560578,0.141183281,1
5383,0.217766431,0.111697512,1
5384,0.227244419,0.147951815,2
5385,0.219285472,0.142407358,5
5386,0.236112135,0.147486865,5
5387,0.232474961,0.142965183,3
5388,0.230627722,0.128263342,2
5389,0.223461406,0.148019506,4
5390,0.241679098,0.12613613,1
5391,0.236079007,0.140850562,0
5392,0.226957935,0.139744825,5
5393,0.229794681,0.135557637,2
5394,0.2443216,0.129144671,4
5395,0.222447924,0.133894691,1
5396,0.218904389,0.129774223,5
5397,0.243533087,0.126923185,2
5398,0.228511975,0.133615375,3
5399,0.202343558,0.123541708,3
5400,0.22756694,0.128509715,4
5401,0.221889858,0.123896308,2
5402,0.226512973,0.13356378,1
5403,0.197925203,0.128031104,3
5404,0.238756066,0.130163122,0
5405,0.228490572,0.126256406,1
5406,0.212267593,0.120598068,3
5407,0.216455981,0.1236176,4
5408,0.24067841,0.142193152,3
5409,0.206843685,0.125445461,4
5410,0.215514322,0.158327589,4
5411,0.236366794,0.130891915,3
5412,0.223804221,0.112641357,4
5413,0.2072261,0.119580065,0
5414,0.216499334,0.120729522,2
5415,0.219754822,0.132559431,1
5416,0.209655945,0.136646566,3
5417,0.230644359,0.136767106,5
5418,0.233488234,0.132362241,0
5419,0.219946782,0.12422689,5
5420,0.223259701,0.129239899,1
5421,0.224546822,0.12895826,3
5422,0.229822691,0.136287056,4
5423,0.216431024,0.124964871,3
5424,0.229062396,0.114524742,5
5425,0.233533811,0.130458856,0
5426,0.206297628,0.124118074,3
5427,0.217705984,0.131656319,3
5428,0.234416492,0.129786001,1
5429,0.216299194,0.131249787,3
5430,0.231488852,0.129198182,4
5431,0.232631685,0.123326877,5
5432,0.225929007,0.122147197,2
5433,0.21880226,0.126680549,3
5434,0.222758903,0.123766952,3
5435,0.223045871,0.143580525,1
5436,0.240919611,0.121472392,5
5437,0.217766263,0.128480974,3
5438,0.226476272,0.129209037,5
5439,0.217966399,0.123966395,5
5440,0.233270695,0.133087636,5
5441,0.226483334,0.134873898,0
5442,0.218765713,0.123263451,5
5443,0.233191365,0.140678631,0
5444,0.222474947,0.128537681,0
5445,0.226967727,0.130639551,5
5446,0.236775106,0.138219432,2
5447,0.230088039,0.145607383,1
5448,0.25045669,0.130017268,0
5449,0.222428231,0.132288668,3
5450,0.223146619,0.11637698,1
5451,0.229147991,0.147562428,0
5452,0.213525322,0.114174833,3
5453,0.221340987,0.137915758,3
5454,0.228640021,0.128118322,2
5455,0.21263532,0.135427463,4
5456,0.210376046,0.14384603,4
5457,0.218127317,0.127990852,4
5458,0.232241893,0.134437223,2
5459,0.230713979,0.134333494,5
5460,0.224792866,0.154695803,5
5461,0.230362615,0.12857384,3
5462,0.239327493,0.141681547,3
5463,0.224755518,0.1363383,0
5464,0.246661262,0.141656294,3
5465,0.214289181,0.140220824,1
5466,0.23017293,0.14570664,5
5467,0.205504693,0.125660146,4
5468,0.227215429,0.131990367,2
5469,0.216982106,0.13365109,2
5470,0.230222451,0.1322821,0
5471,0.25476742,0.133065292,2
5472,0.224825644,0.145533996,0
5473,0.233203979,0.132676898,1
5474,0.226730503,0.143611287,4
5475,0.208503793,0.146611201,5
5476,0.232116866,0.137055675,4
5477,0.206021985,0.127341512,1
5478,0.22557402,0.132102887,3
5479,0.22737794,0.13547767,0
5480,0.248303986,0.117804895,1
5481,0.219638395,0.121922462,4
5482,0.233270902,0.141834916,3
5483,0.233417476,0.136517713,1
5484,0.230781606,0.116279485,4
5485,0.228077088,0.132376297,1
5486,0.235766806,0.131520659,3
5487,0.234105614,0.11859951,1
5488,0.220579349,0.116548424,5
5489,0.235948471,0.12028611,5
5490,0.251100381,0.137360934,0
5491,0.231647161,0.126272557,5
5492,0.218027622,0.123944509,2
5493,0.235563675,0.122125498,1
5494,0.230309732,0.134784921,1
5495,0.22579159,0.13879371,0
5496,0.226831219,0.122794971,5
5497,0.228630302,0.119626328,1
5498,0.224733289,0.121696736,3
5499,0.210695718,0.126565467,3
5500,0.234659386,0.121993304,4
5501,0.209559626,0.122782042,0
5502,0.231469675,0.148680961,2
5503,0.21699855,0.131050091,2
5504,0.237394651,0.148363443,2
5505,0.223429471,0.144357385,1
5506,0.212684764,0.125628611,3
5507,0.211393727,0.12955756,2
5508,0.241399364,0.145635427,5
5509,0.215605229,0.124688373,1
5510,0.220812347,0.129659109,5
5511,0.217995242,0.128017801,5
5512,0.227751935,0.130853528,5
5513,0.24493585,0.141277476,3
5514,0.23232522,0.13574595,4
5515,0.229094125,0.130697025,0
5516,0.222343473,0.130542082,5
5517,0.22202358,0.12594303,5
5518,0.204401154,0.116089518,2
5519,0.224312611,0.150508485,1
5520,0.216514856,0.142540804,1
5521,0.210325296,0.133977131,2
5522,0.228461199,0.144676195,5
